measure,age,raw,p,z_raw,z_aligned,ss_1_19
PercDevAbs_TR_9,10.75,0.6944762994478164,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,11,0.6179068065083629,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,11.25,0.5447313925795503,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,11.5,0.47849982932402496,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,11.75,0.4199341549141013,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,12,0.36835899888165236,0.04779,-1.6666702079210545,1.6666702079210545,15
PercDevAbs_TR_9,6,11.350921618740006,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,6.25,9.718727654564875,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,6.5,8.289291275764555,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,6.75,7.057580552028963,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,7,6.013107828428094,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,7.25,5.1404188660332375,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,7.5,4.421039942578642,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,7.75,3.8351435858219656,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,8,3.364216901173108,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,8.25,2.9908113076006404,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,8.5,2.6968580573573306,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,8.75,2.464920124358315,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,9,2.277483513987007,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,9.25,2.118078060812709,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,9.5,1.9744420616370073,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,9.75,1.8427748811704439,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,10,1.7185449915058315,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,10.25,1.59493892717295,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,10.5,1.4674643870304358,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,10.75,1.336149269496544,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,11,1.2049893911599945,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,11.25,1.079780372602634,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,11.5,0.9652649335949282,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,11.75,0.862452011838689,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,12,0.7704336436327167,0.09121,-1.3333407702662026,1.3333407702662026,14
PercDevAbs_TR_9,6,15.857425384673427,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,6.25,13.92245269391372,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,6.5,12.194411162989121,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,6.75,10.671130219730157,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,7,9.345740600462431,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,7.25,8.206486018465432,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,7.5,7.23808697368878,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,7.75,6.4229964780979465,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,8,5.744063423901924,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,8.25,5.1841527120449555,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,8.5,4.724139597469549,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,8.75,4.344453929902292,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,9,4.024542169878977,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,9.25,3.7445802204175522,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,9.5,3.4895750617006365,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,9.75,3.2545825327774076,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,10,3.0338232970442247,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,10.25,2.818840924757986,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,10.5,2.6039121388442017,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,10.75,2.38859573243327,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,11,2.1771309409250104,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,11.25,1.9760222274605945,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,11.5,1.7907406789460456,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,11.75,1.6223920321414145,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,12,1.4697763939117068,0.15866,-0.9999803859660789,0.9999803859660789,13
PercDevAbs_TR_9,6,21.706624262392637,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,6.25,19.482735657487193,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,6.5,17.463463616562606,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,6.75,15.64733190859652,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,7,14.029591021547445,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,7.25,12.601562052769289,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,7.5,11.351357983634621,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,7.75,10.264602131013907,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,8,9.326679640957074,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,8.25,8.522222960616318,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,8.5,7.833015200985107,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,8.75,7.2395323274677645,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,9,6.720604236223892,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,9.25,6.255430709451696,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,9.5,5.8279884283736845,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,9.75,5.432425486221206,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,10,5.062110199158733,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,10.25,4.707771478346572,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,10.5,4.362906075452463,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,10.75,4.026294918935561,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,11,3.7014369440065966,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,11.25,3.3942415909514567,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,11.5,3.1097770722958957,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,11.75,2.8487899746772056,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,12,2.6096995773487364,0.25249,-0.6666746102242979,0.6666746102242979,12
PercDevAbs_TR_9,6,29.18478580263321,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,6.25,26.710995559143605,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,6.5,24.433274546554113,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,6.75,22.347260791649383,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,7,20.44726599282163,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,7.25,18.72557712433202,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,7.5,17.17263417488343,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,7.75,15.77723572013737,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,8,14.527900594020466,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,8.25,13.412376739424536,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,8.5,12.416030253545,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,8.75,11.522925824684313,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,9,10.715675873290841,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,9.25,9.977064085397522,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,9.5,9.293405248554377,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,9.75,8.658545707510376,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,10,8.065896222336363,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,10.25,7.507070015383248,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,10.5,6.975785594298371,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,10.75,6.469660968309786,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,11,5.989819427151329,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,11.25,5.539280108495422,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,11.5,5.120630877348726,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,11.75,4.733418579736594,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,12,4.375547820652266,0.36944,-0.33333688458431254,0.33333688458431254,11
PercDevAbs_TR_9,6,38.61514111116112,0.5,0,-0,10
PercDevAbs_TR_9,6.25,35.962231929752626,0.5,0,-0,10
PercDevAbs_TR_9,6.5,33.49158103497952,0.5,0,-0,10
PercDevAbs_TR_9,6.75,31.19067104820496,0.5,0,-0,10
PercDevAbs_TR_9,7,29.047847553428355,0.5,0,-0,10
PercDevAbs_TR_9,7.25,27.05226064293682,0.5,0,-0,10
PercDevAbs_TR_9,7.5,25.193809421312523,0.5,0,-0,10
PercDevAbs_TR_9,7.75,23.463085713633628,0.5,0,-0,10
PercDevAbs_TR_9,8,21.851318913516668,0.5,0,-0,10
PercDevAbs_TR_9,8.25,20.350326378325203,0.5,0,-0,10
PercDevAbs_TR_9,8.5,18.952476859452503,0.5,0,-0,10
PercDevAbs_TR_9,8.75,17.650665926154716,0.5,0,-0,10
PercDevAbs_TR_9,9,16.438290521553242,0.5,0,-0,10
PercDevAbs_TR_9,9.25,15.309211597660516,0.5,0,-0,10
PercDevAbs_TR_9,9.5,14.257709870967446,0.5,0,-0,10
PercDevAbs_TR_9,9.75,13.278449197526854,0.5,0,-0,10
PercDevAbs_TR_9,10,12.366463549259928,0.5,0,-0,10
PercDevAbs_TR_9,10.25,11.51713445967264,0.5,0,-0,10
PercDevAbs_TR_9,10.5,10.726162222955724,0.5,0,-0,10
PercDevAbs_TR_9,10.75,9.989541823476698,0.5,0,-0,10
PercDevAbs_TR_9,11,9.303542439897752,0.5,0,-0,10
PercDevAbs_TR_9,11.25,8.664686769354025,0.5,0,-0,10
PercDevAbs_TR_9,11.5,8.069732038354784,0.5,0,-0,10
PercDevAbs_TR_9,11.75,7.51566035720777,0.5,0,-0,10
PercDevAbs_TR_9,12,6.999664507605786,0.5,0,-0,10
PercDevAbs_TR_9,6,50.362996497347666,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,6.25,47.64066585737655,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,6.5,45.083330798659034,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,6.75,42.66306837200911,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,7,40.354817246481524,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,7.25,38.13793919050759,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,7.5,35.9965089600919,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,7.75,33.91955870609087,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,8,31.899058143767007,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,8.25,29.931100080794018,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,8.5,28.01923470792653,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,8.75,26.172498520983634,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,9,24.40538757944154,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,9.25,22.734125124250227,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,9.5,21.169523560837746,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,9.75,19.708861215295016,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,10,18.351276335145432,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,10.25,17.100348351987915,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,10.5,15.956516507028077,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,10.75,14.913621545583153,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,11,13.959541152836442,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,11.25,13.07902123501571,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,11.5,12.25799099639827,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,11.75,11.488817083025028,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,12,10.767698158927425,0.63056,0.33333688458431254,-0.33333688458431254,9
PercDevAbs_TR_9,6,64.83794374555538,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,6.25,62.20265600305862,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,6.5,59.7144350978732,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,6.75,57.320415502809155,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,7,54.97179215784044,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,7.25,52.628321025905855,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,7.5,50.25986263177964,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,7.75,47.84789660570867,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,8,45.381003143683124,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,8.25,42.85858669378545,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,8.5,40.30031205079076,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,8.75,37.741136047041124,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,9,35.23107615138742,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,9.25,32.824763388132034,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,9.5,30.561813319100803,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,9.75,28.44478023953939,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,10,26.48053117073427,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,10.25,24.687226973626608,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,10.5,23.074071397962488,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,10.75,21.632155717792436,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,11,20.336129455615527,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,11.25,19.151599061091687,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,11.5,18.046598264236508,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,11.75,17.005958536050166,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,12,16.02449177014737,0.74751,0.6666746102242979,-0.6666746102242979,8
PercDevAbs_TR_9,6,82.49465642877362,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,6.25,80.15813591503596,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,6.5,77.95398165311023,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,6.75,75.79224459309758,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,7,73.58662731212642,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,7.25,71.2636229595596,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,7.5,68.766615609888,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,7.75,66.0601466884908,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,8,63.12241910092236,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,8.25,59.953524039922456,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,8.5,56.59490126793779,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,8.75,53.12010692882762,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,9,49.634084825483306,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,9.25,46.25175320375657,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,9.5,43.058360642852435,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,9.75,40.06547183027995,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,10,37.29272123405766,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,10.25,34.78164255769473,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,10.5,32.555800396696114,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,10.75,30.60288794354778,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,11,28.87792763911078,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,11.25,27.317491472136172,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,11.5,25.86211106955962,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,11.75,24.485089881176076,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,12,23.17932156327373,0.84134,0.9999803859660789,-0.9999803859660789,7
PercDevAbs_TR_9,6,103.84440101449276,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,6.25,102.08299812512762,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,6.5,100.44762145512856,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,6.75,98.79614175958838,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,7,96.98703473706516,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,7.25,94.89528152204197,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,7.5,92.42079487847408,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,7.75,89.49754919153021,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,8,86.08273088895402,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,8.25,82.17226965350669,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,8.5,77.83573121290907,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,8.75,73.20133378404509,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,9,68.45432702268614,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,9.25,63.79884927259304,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,9.5,59.38813948621413,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,9.75,55.24781643629903,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,10,51.417042201722516,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,10.25,47.97243836128293,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,10.5,44.95944102796495,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,10.75,42.361655531580354,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,11,40.10621746988197,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,11.25,38.08772550558047,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,11.5,36.2065293677764,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,11.75,34.41910555792215,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,12,32.715726237846,0.90879,1.3333407702662026,-1.3333407702662026,6
PercDevAbs_TR_9,6,129.44097747848625,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,6.25,128.6053680330483,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,6.5,127.90432323254178,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,6.75,127.12515242151213,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,7,126.048810954037,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,7.25,124.4751481464454,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,7.5,122.23796654547557,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,7.75,119.22188227329528,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,8,115.34790400897927,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,8.25,110.60009531081975,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,8.5,105.08311046003418,0.95221,1.6666702079210545,-1.6666702079210545,5
PercDevAbs_TR_9,8.75,98.99975467554361,0.95221,1.6666702079210545,-1.6666702079210545,5
